taz,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other
109,189.0,0.3002645502645503,65,41,5,19,2.098179154340333,137,14,469,57,0,106
110,22.0,0.5,13,8,1,4,2.302246856967293,29,117,820,23,0,157
111,243.0,0.2569958847736626,71,47,3,21,2.098179154340333,149,73,251,4,0,127
112,1164.0,0.569372852233677,760,374,194,192,2.36937638584123,1800,0,142,7,0,186
113,524.0,0.6309160305343512,379,228,61,90,2.646551495870072,1004,82,89,3,0,83
114,312.0,0.5387820512820513,192,87,7,98,2.601062856834664,501,0,24,0,0,41
115,291.0,0.5147766323024056,172,89,35,48,2.684873799392843,461,0,0,0,0,123
116,4.0,0.5,2,1,0,1,2.684873799392843,6,0,0,0,0,0
117,0.0,0.0,0,0,0,0,2.5870913585507584,0,7,124,441,0,0
118,314.0,0.5509554140127388,198,65,90,43,2.7345936845667844,542,51,350,154,0,92
119,144.0,0.5267361111111111,87,37,29,21,2.2226318515372605,194,30,176,56,0,72
120,25.0,0.5479999999999999,16,7,5,4,2.05840324620118,33,0,121,16,0,233
121,422.0,0.5404028436018957,261,127,86,48,2.0767706406756306,543,0,8,0,0,33
122,0.0,0.0,0,0,0,0,2.7345936845667844,0,0,0,0,0,0
123,593.0,0.6079258010118044,412,209,105,98,2.575204773980485,1062,0,2,0,0,60
124,372.0,0.6022849462365591,257,132,97,28,3.390590200338665,870,12,87,6,0,85
125,286.0,0.4487762237762238,147,60,35,52,2.814145500845091,413,0,5,0,0,24
126,299.0,0.6222408026755853,213,105,15,93,2.382831871305401,508,0,0,0,0,83
127,10.0,0.5,6,3,1,2,2.048459269166391,12,0,0,0,0,208
128,0.0,0.0,0,0,0,0,2.048459269166391,0,67,0,0,0,113
129,0.0,0.0,0,0,0,0,2.048459269166391,0,0,0,0,0,0
130,0.0,0.0,0,0,0,0,2.7345936845667844,0,0,0,0,0,8
131,62.0,0.6935483870967742,49,34,8,7,2.048459269166391,101,0,0,0,0,378
132,0.0,0.0,1,0,0,1,2.048459269166391,0,0,0,0,0,0
133,118.0,0.5508474576271186,75,24,34,17,2.7345936845667844,204,0,0,0,0,13
134,385.0,0.5655844155844156,250,91,38,121,2.5088192523971817,627,0,0,0,0,27
135,137.0,0.4503649635036496,72,28,16,28,2.814145500845091,200,0,0,0,0,9
136,0.0,0.0,0,0,0,0,2.7882911605546417,0,0,0,0,0,0
137,398.0,0.6399497487437186,292,112,66,114,2.0242208251440954,591,0,14,0,0,64
138,707.0,0.5578500707213578,451,177,91,183,2.04928221898996,925,7,141,12,0,156
139,564.0,0.4929078014184397,319,141,72,106,1.946213525100771,620,3,22,0,0,185
140,182.0,0.7016483516483517,147,78,60,9,2.20242237122197,323,15,42,6,0,39
141,375.0,0.6528,281,135,139,7,2.2075629017230045,620,25,58,0,0,108
142,981.0,0.6090214067278288,684,320,202,162,2.796438872324855,1913,26,61,1,0,237
143,562.0,0.7497330960854093,482,256,82,144,2.1063833618081422,1016,13,91,4,0,164
144,275.0,0.2763636363636363,87,20,12,55,2.363614422516464,206,1,1,43,0,95
145,737.0,0.2743554952510176,231,60,56,115,2.2613021371944724,523,0,0,0,0,81
146,259.0,0.61003861003861,181,49,35,97,2.190865306952089,397,0,12,9,0,49
147,635.0,0.6348031496062992,462,198,131,133,2.419321174853511,1117,0,3,0,0,199
148,530.0,0.5535849056603773,336,128,135,73,1.4418766700443046,484,24,10,0,0,71
149,293.0,0.6600682593856656,221,111,68,42,2.479176996090753,548,5,76,0,0,219
150,46.0,0.8043478260869565,42,23,10,9,2.238309221520223,95,144,30,4,0,344
151,129.0,0.5581395348837209,82,30,26,26,2.5066027908126527,207,1,0,0,0,22
152,170.0,0.6176470588235294,120,32,23,65,2.1894648635196896,263,0,0,0,0,38
153,363.0,0.2793388429752066,116,27,16,73,2.366373280265186,274,1,0,0,0,115
154,680.0,0.4973529411764705,387,208,64,115,1.8002823918958957,697,0,10,0,0,101
155,0.0,0.0,0,0,0,0,2.1478990395142747,0,0,0,0,0,0
156,376.0,0.8777925531914894,378,205,120,53,2.217506878757793,838,9,27,0,0,75
157,29.0,0.896551724137931,30,16,8,6,2.2201237148195787,66,81,0,0,0,61
158,629.0,0.8648648648648649,623,352,120,151,2.2902251563155103,1428,209,106,0,0,378
159,598.0,0.7617892976588629,522,168,209,145,2.269326228804873,1186,0,32,0,0,106
160,586.0,0.7274744027303754,488,259,198,31,1.7302520040531657,845,0,32,2,0,119
161,110.0,0.8304545454545454,104,79,7,18,1.7302520040531657,180,171,178,0,0,101
